article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"Publicisztikát jelentetett meg a Project Syndicate nevű oldalon Soros György, a magyar származású amerikai bevándorláspárti milliárdos, tőzsdespekuláns. Írásában – amelyet Soros blogja, a 444.hu szemléz, vette észre a Mandiner – leszögezi, hogy az Európai Unió nem engedhet Magyarország és Lengyelország zsarolásának.",2,10,317,Origo,"George Soros, the Hungarian pro-immigration billionaire, a Hungarian pro-immigration billionaire and stock market, published publicistics on the Project Syndicate page. The Mandiner noticed in his writing, which was surveyed by Soros's blog, 444.hu, states that the European Union cannot succumb to the blackmail of Hungary and Poland.",NEGATIVE,0.0023841471411287785,0.8387418389320374,0.1578735113143921,0.0010004568612203002
"Ismeretes, a két ország megvétózta az Unió tervezett 1150 milliárd eurós költségvetését és a 750 milliárd eurós segélyalapját a kifizetésekkel összekötött, rendkívül homályos „jogállamisági mechanizmus"" miatt. Soros szerint mindez annak ellenére történt, hogy a lengyelek és a magyarok a csomag „legnagyobb kedvezményezettjei"".",3,10,327,Origo,"It is known that the two countries vetoed the EU's planned budget of €1150 billion and the €750 billion aid fund because of the extremely vague 'rule of law mechanism' linked to payments. According to Soros, this happened despite the fact that Poles and Hungarians are the “largest beneficiaries” of the package.",NEGATIVE,0.04020712152123451,0.6856687068939209,0.2684171795845032,0.005707035772502422
"Soros szerint a jogállamiság e két ország tekintetében nem valami elvont, elméleti kérdés, hanem nagyon is gyakorlati akadály a két ország vezetőinek, elsősorban Orbán Viktor „személyes és politikai korrupciójának"". A milliárdos azonban úgy véli, a mechanizmus létezése már tény. Tehát az ő értelmezésében, ha a lengyel és a magyar vétó miatt el is bukik az EU költségvetési tervezete, akkor az év végén lejáró költségvetés él tovább, kiegészítve azzal, hogy a jogállamisági szabályok megsértői nem juthatnak támogatáshoz.",4,10,522,Origo,"According to Soros, the rule of law in relation to these two countries is not an abstract, theoretical issue, but a very practical obstacle for the leaders of the two countries, in particular Viktor Orbán's “personal and political corruption”. However, the billionaire believes that the existence of the mechanism is already a fact. So, in his interpretation, if the Polish and Hungarian veto fails the EU's draft budget, the budget expiring at the end of the year will continue to live, supplemented by the fact that the violators of the rule of law cannot obtain aid.",NEUTRAL,0.026074295863509178,0.01764264516532421,0.8674024343490601,0.08888071775436401
"Orbán rendszerét „gondosan kimunkált kleptokráciaként"" jellemzi, amely „csupaszra rabolta"" az országot. „Nehéz megbecsülni az összeget, amivel családját és barátait gazdagította, de sokuk rendkívüli módon meggazdagodott"" – írja. A „rablásra"" példát is hoz. Az állami vagyon közvetetten az ő irányításuk alatt álló magánalapítványokba tereléséről megjegyzi, hogy ezek alaptörvénybe emelésével garantálta, hogy csak kétharmados többséggel lehet ezt a vagyont visszavenni. De lopásként említi azt is, hogy a hatalomhoz közeli cégeken átfolyatott és megdézsmált pénzen vettek több mint 16 ezer lélegeztetőgépet, bőven többet annál, ahány intenzív ágy és lélegeztetőgépet kezelni képes egészségügyi személyzet van az országban.",5,10,722,Origo,"Orbán's system is characterised as a “carefully worked out kleptocracy” which “robbed” the country. “It is difficult to estimate the amount with which he has enriched his family and friends, but many of them have become extremely rich”, he writes. He also brings an example of “robbery”. The indirectly diversion of state assets into private foundations under their control notes that by introducing them into the fundamental law, he guaranteed that only a two-thirds majority of these assets could be reclaimed. But it also mentions theft that money flowed through companies close to power bought over 16,000 ventilators, more than the number of intensive beds and ventilators in the country.",NEUTRAL,0.03221908211708069,0.3824822008609772,0.5240588784217834,0.06123977154493332
"„Az EU nem engedheti meg magának a kompromisszumot a jogállamisági záradék ügyében. Hogy hogyan reagál az Orbán és Kaczynski jelentette kihívásra, az meghatározza, hogy képes lesz-e az értékeihez hű nyitott társadalomként túlélni"" – zárja cikkét a bevándorláspárti milliárdos.",6,10,276,Origo,"“The EU cannot afford to compromise on the rule of law clause. How he responds to the challenge posed by Orbán and Kaczynski determines whether he will be able to survive as an open society loyal to his values,” concludes the pro-immigration billionaire.",NEUTRAL,0.0021277943160384893,0.22809964418411255,0.7679783701896667,0.0017942105187103152
Szentkirályi Alexandra kormányszóvivő és Gulyás Gergely Miniszterelnökséget vezető miniszter tartja a szokásos csütörtöki Kormányinfót.,1,11,135,Origo,Government Spokesperson Alexandra Szentkirályi and Minister of the Prime Minister's Office Gergely Gulyás will hold the usual Thursday Government Info.,NEUTRAL,0.07926129549741745,0.21744205057621002,0.6857649087905884,0.0175318643450737
"Véget ért a Kormányinfó, hamarosan összefoglalóval jelentkezünk.",2,11,64,Origo,"Government info is over, and we'll be in touch with a summary shortly.",NEUTRAL,8.532873471267521e-5,0.01642422191798687,0.9803180694580078,0.003172393189743161
"Átlagosan egy nap Magyarországon 350-en halnak meg, nyílván most magasabb lehet ez a szám, de azon a számon belül van, amit képes az egészségügy és a temetkezés kezelni - mondta egy másik kérdésre Gulyás. ",3,11,205,Origo,"On average, 350 people die one day in Hungary, obviously this number may be higher now, but it is within the number that health care and funeral can handle, “said Gulyás to another question.",NEUTRAL,0.01091765146702528,0.18236587941646576,0.8037997484207153,0.0029166690073907375
"A vétótól akkor tudunk elállni, ha a politikai döntéseket Magyarországon és nem Brüsszelben hozzák meg - mondta kérdésre Gulyás. ",4,11,129,Origo,"“We can stop the veto if political decisions are taken in Hungary and not in Brussels, “said Gulyás.",NEUTRAL,5.769500858150423e-4,0.0448196604847908,0.953393816947937,0.0012096064165234566
"Gulyás bízik benne, hogy december 11-e után ismét lesz olyan Kormányinfó, amin jelen lehetnek az újságírók. Az előrejelzésekkel kapcsolatban azt mondta, hogy kéthetente lehet az intézkedéseket értékelni, a járvány tetőzése elég széles skálán mozog. ",5,11,249,Origo,"Goulash is confident that after 11 December there will be some government information that journalists will be present again. Regarding the forecasts, he said that measures can be evaluated every two weeks, the peak of the epidemic is quite wide.",NEUTRAL,0.025691168382763863,0.17953996360301971,0.7667679190635681,0.028000913560390472
"580-an vannak intenzív ágyon, és 1700 körül van a szabad intenzív ágyak száma, de az utóbbi bővíthető  - mondta kérdésre a miniszter. ",6,11,134,Origo,"580 people are on intensive beds, and around 1700 there are free intensive beds, but the latter can be expanded, “said the minister.",NEUTRAL,0.001457024016417563,0.029458656907081604,0.9602434635162354,0.008840905502438545
"Gulyás kérdésre azt mondta, hogy semmilyen sürgős kezelés nem marad el a koronavírus-járvány miatt. ",7,11,100,Origo,"In question, Goulash said that no urgent treatment would be canceled due to the coronavirus epidemic.",NEUTRAL,5.520545528270304e-6,0.0010948143899440765,0.979956865310669,0.01894279010593891
"Gulyás Gergely kérdésre azt mondta, hogy vagy meghosszabbítják a jelenlegi intézkedéseket, vagy szigorúbbakat hoznak, ha a következő hetekben nem lesz változás a számokban. Radikálisan javuló számoknak kell jönnie, hogy a kormány jelentősen enyhítsen karácsonyra. ",8,11,264,Origo,Gergely Gulyás said to the question that they will either prolong the current measures or bring more stringent if there will be no change in numbers in the coming weeks. There must be radically improving numbers so that the government can soften considerably by Christmas.,NEUTRAL,0.030346915125846863,0.42382773756980896,0.5242029428482056,0.021622413769364357
"A magyar ellenzék, ha bármilyen kritikákat kap külföldről, akkor a baloldal rögtön a kritika oldalra áll. Mára kizárólagos lett az internacionalizmus az ellenzéken belül a Jobbiktól Gyurcsányig - mondta kérdésre Gulyás. ",9,11,220,Origo,"The Hungarian opposition, if it receives any criticism from abroad, then the left side is immediately on the side of criticism. Now internationalism has become exclusive within the opposition from Jobbik to Gyurcsány, “said Gulyás.",NEUTRAL,0.019639581441879272,0.14080670475959778,0.8286089301109314,0.010944753885269165
A nyilvánosság előtt csak panaszt és kritikát hall a kormány Budapest vezetésétől - mondta kérdésre Gulyás. ,10,11,108,Origo,"The government hears only complaints and criticisms from the leadership of Budapest in public, Gulyás said in question.",NEUTRAL,3.531137481331825e-4,0.024513529613614082,0.9730620384216309,0.002071322873234749
"Gulyás kérdésre azt mondta, hogy  a szlovén kormányfő Európai Bizottsághoz írt levelében nagyon sok olyan állítás van, amiket meg kell fontolni, így az uniós intézmények nem vehetnek részt belpolitikai küzdelmekben. ",11,11,216,Origo,"On the question of Goulash, he said that in his letter to the European Commission, the Slovenian Prime Minister has a lot of statements that need to be considered, so that the EU institutions cannot participate in domestic political struggles.",NEUTRAL,0.09587336331605911,0.022568197920918465,0.851813793182373,0.029744550585746765
