article_text,paragraphs,article,n_characters,news_site
"Abban azonban még a kormányalakítást botrányosnak tartók is egyetértettek, hogy mindez önmagában nem vonhatja maga után a hetes cikk szerinti eljárás megindítását, azaz Ausztria esetleges felfüggesztését vagy kizárását az Európai Unióból. Így felmerült az igény egy olyan eljárásra, amely a hagyományos kötelezettségszegési eljárásoknál erősebb, ugyanakkor a hetes cikk szerinti eljárásnál gyengébb szankciórendszerrel mintegy figyelmeztetésként áll rendelkezésre a szabályokat megszegő tagállam megfegyelmezésére.",11,31,514,Index
"Ennek a törekvésnek adott hangot immáron 2013 márciusában négy – dán, finn, holland és német – külügyminiszternek a Bizottság akkori elnökéhez írt levele, amelynek eredményeként",12,31,177,Index
"a Bizottság 2014 márciusában elfogadta a jogállamisági mechanizmust, amely egyfajta speciális kötelezettségszegési eljárásként a hetes cikk szerinti eljárás előszobája.",13,31,168,Index
"Az új eljárást akkor lehet a Bizottság részéről valamely tagállam ellen elindítani, ha az adott országban a Bizottság értékelése szerint a demokráciát rendszerszintű fenyegetés éri. Ebben az esetben a Bizottság és a tagállam párbeszéd keretében próbálja rendezni a vitás kérdést. Amennyiben sikeresek a tárgyalások, úgy megszűnik az eljárás. Ha fennmaradnak a nézetkülönbségek, akkor az eljárás hetes cikk szerinti eljárásba fordulhat át. Erre példa a 2016-ban Lengyelország ellen indított jogállamisági eljárás, ami ma már hetes cikk szerinti eljárásként folyik.",14,31,563,Index
"Az egyre jobban kiépülő jogi szabályozás ugyanakkor két okból sem elégítette ki a jogállamiság uniós védelmének híveit. Egyrészt úgy gondolták, hogy a megalkotott eljárások túlságosan hosszúak ahhoz, hogy elrettentő hatásúak legyenek. Másrészt pedig – részben az eljárás időtartamából adódóan is – a szankciórendszer túlságosan bonyolult és nem elég szigorú ahhoz, hogy valódi büntetést jelentsen.",15,31,397,Index
"az elsőrendű gyanúsítottként általában emlegetett Lengyelország és Magyarország nem tudja megakadályozni, hogy adott esetben velük szemben büntetésként felfüggesszék az uniós pénzek folyósítását,",16,31,195,Index
"csak akkor, ha a maguk álláspontja mellé még legalább tíz tagállamot fel tudnak sorakoztatni, akik összesen az unió lakosságának 35 százalékát alkotják.",17,31,152,Index
"Az Európai Parlament és a Tanácsot képviselő soros elnökség, valamint a Bizottság képviselője által kidolgozott javaslat erőteljes támogatásra számíthat az úgynevezett „takarékos” – rosszindulatúbb fordítás szerint „fukar” – négyek politikusaitól. A „takarékos négyek” megnevezés azt a négy országot – Ausztria, Dánia, Hollandia és Svédország – jelöli, amelyek nettó befizetőként elsősorban azt szeretnék elérni a költségvetési támogatások során, hogy az ő befizetéseik minél kisebb mértékben növekedjenek, optimális esetben az előző időszakhoz hasonló mértékűek maradjanak. Számukra a jogállamisági kritériumrendszer kiváló alkalom, hogy befizetéseik csökkentéséért lobbizzanak.",18,31,679,Index
"Hozzájuk képest kevésbé erőteljesen, de vélhetően szintén támogatóan fog viszonyulni a javaslathoz a tagállamok többsége. A déliek – Olaszország, Portugália, Spanyolország – azért, mert számukra a gazdaságuk szempontjából létkérdés, hogy minél hamarabb uniós forrásokhoz jussanak. A nyugat- és észak-európaiak – Finnország, Franciaország, Írország stb. – azért, mert ők úgy gondolják, náluk nem lehet gond a jogállamisággal, tehát nem érintettek az ügyben. A közép- és kelet-európaiak – a baltiak, Bulgária, Horvátország, Románia, Szlovénia – pedig azért, mert attól félnek, hogy ellenkezésükkel esetleg magukra irányítják a figyelmet, és ők is a veszélyeztettek körébe kerülnek.",19,31,679,Index
"Lengyelország és Magyarország számára is nyitva állna az ez utóbbi csoporthoz való csatlakozás lehetősége. Ahogy az elmúlt években, úgy most is választhatná a két ország azt az utat, hogy esetről esetre vívja meg a harcát az uniós intézményekkel és a többi tagállammal, azt próbálva bebizonyítani, hogy nincs több problémájuk a jogállamisággal, mint a tagállamok többségének.",20,31,375,Index
"Az elmúlt napok bejelentéseinek fényében azonban úgy tűnik, Lengyelország és Magyarország ez alkalommal más utat választ. Ez a tény a két ország egész Európa-politikáját új értelmezési keretbe helyezi. Eddig ugyanis, bár mindkét országnak voltak vitái az uniós intézményekkel, az integrációs folyamat általános irányát és értelmezését nem vitatták. ",21,31,349,Index
"Most a vétó kilátásba helyezése azt jelzi, hogy a két ország számára az európai integráció elérte azt a pontot, ahol már nem csupán ütköznek az ellentétes nézetek, de már nem is látnak közös alapot a vita rendezésére.",22,31,217,Index
"Lengyelország és Magyarország az intézményközi megállapodás elfogadását egyedül nem tudja megakadályozni, mert annak elfogadásához az Európai Parlamentben többség, a Tanácsban pedig minősített többség kell. Az Európai Unió hétéves költségvetéseként szolgáló többéves pénzügyi keretet és a gazdasági újjáépítési csomagot azonban megvétózhatják, példátlan költségvetési válságot idézve elő ezzel.",23,31,394,Index
"Külföldi politikusok és elemzők azzal nyugtatgatják magukat, hogy a lengyel és a magyar politikusok csak blöffölnek. Fenyegetésükkel csupán kedvezőbb pénzügyi pozíciót akarnak kivívni maguknak, hogy aztán a többletforrásokért cserébe az utolsó pillanatban beadják a derekukat. Mások úgy gondolják, hogy a jogállamiság általánosan elfogadott definíciójával lehetne menteni a helyzetet. Bár kétségtelenül az egész vita leggyengébb pontja az, hogy mind a mai napig nincs a jogállamiságnak egy mindenki által elfogadott, nem vitatott meghatározása, mára, úgy tűnik, a lengyel és a magyar kormány számára már nem ez a probléma.",24,31,622,Index
"A mostani konfliktus a két ország vezetése számára ugyanis már nem pénzről, nem is definíciókról, hanem identitásról és nemzeti szuverenitásról szól.",25,31,149,Index
"Úgy gondolják, hogy ebben a kérdésben nincsen pozitív végösszegű játszma: amennyit engednek az új megállapodásból érvényesülni, annyival csorbul a tagállami önállóság. Ennek megakadályozásáért pedig, úgy tűnik, a legmagasabb árat is vállalják.",26,31,243,Index
"Az Európai Unióban konfliktus esetén megszokott megoldás most nem tűnik járható útnak. Ebben a kérdésben senki nem akar további kompromisszumot kötni, sem a lengyel és a magyar kormány, sem pedig a megállapodást kidolgozó, illetve azt támogató uniós intézmények és tagállamok. Az egész konfliktus egyre inkább egy „ki kapja félre a kormányt?” versenyre emlékeztet, amiben a teljes siker éppen úgy benne van, mint a tragikus szerencsétlenség.",27,31,441,Index
"A szerző jogász, politológus, az Európai Bizottság volt magyarországi biztosa",28,31,77,Index
"
                           Borítókép: Az Európai Parlament brüsszeli ülésterme. MTI/EPA/Olivier Hoslet
                        ",29,31,128,Index
"Azt már a múlt héten rebesgették, a magyar miniszterelnök kész megvétózni az európai uniós költségvetést és a helyreállítási alapot is, ha jogállamisághoz kötik az egyes tagállamoknak szánt források kifizetését. Orbán Viktor miniszterelnök erről levelet is írt az EU soros elnöki tisztét ellátó Németországnak. Ismert, az Európai Unió Tanácsának német soros elnöksége és az Európai Parlament (EP) tárgyalói megállapodásra jutottak az uniós források jogállamisági feltételekhez kötéséről.",1,32,487,Index
hétfőn politikai vétót emel a magyar kormány Brüsszelben a 2021–2027-es uniós költségvetés és a helyreállítási alappal kapcsolatos saját forrás rendelet ügyében.,2,32,161,Index
"A portál megjegyzi, a német soros elnökség egy ma délutáni brüsszeli tanácskozáson politikai állásfoglalást kér a tagállamoktól, hogy mondják meg: a három szóban forgó jogszabályban mi a politikai álláspontjuk.",3,32,210,Index
A gazdasági lap értesülései szerint ,4,32,36,Index
"A portfolio.hu összeszedte, hogy mi következik majd a magyar és nagy valószínűséggel lengyel vétóból.",5,32,101,Index
"nagy esély van Arra, hogy megáll az egész uniós költségvetési döntéshozatal,",6,32,76,Index
"és hatalmas nyomásgyakorlás indulhat a két tagállam felé, hogy engedjenek, ne tartsák fel a többi 25 tagállamot az uniós költségvetési döntések útján akkor, amikor a koronavírus-járvány egyébként is tombol és mielőbb szükség lenne a válságkezelést enyhítő pénzekre. ",7,32,266,Index
"A nyomásgyakorlással párhuzamosan a háttérben elindulhat egy egyezkedés, hogy hogyan lehetne módosítani úgy a jogállamisági feltételrendszert, hogy az már elfogadható legyen a két tagállamnak ahhoz, hogy végül az egyhangúságot igénylő MFF-ről legalább minden tagállam megegyezzen.",8,32,280,Index
"Amíg ez nem történik meg, addig a 2020-as évre eldöntött uniós költségvetés havonta egytizenketted részével halad majd az EU 2021-től.",9,32,134,Index
"
                          Borítókép: Orbán Viktor miniszterelnök az Európai Unió kétnapos brüsszeli csúcstalálkozójának első napi ülésére érkezik 2020. október 15-én. MTI/Miniszterelnöki Sajtóiroda/Fischer Zoltán 
                        ",10,32,239,Index
"Az Orbán-kormány határozottan visszautasítja, hogy az EU pénzügyi szankciókkal fenyegesse Magyarországot vagy bármely más tagállamot, amely meg kívánja védeni a házasság és a család intézményét és a társadalomban betöltött kiemelt szerepüket – írta pár napja Varga Judit igazságügyi miniszter. Most újra közösségi oldalán tisztázza az igazságügyi miniszter, hogy a hazai ellenzék tévedésben van, ugyanis Magyarország egyetemes Európai értékeket véd. Varga Judit szerint, nem Magyarország támadja Brüsszelt és más tagállamokat különböző, mondvacsinált jogállamisági köntösbe bújtatott vádakkal, hanem fordítva. ",1,33,610,Index
"Pontokba és kronológiai sorrendbe állítva ismerteti a kormány a jogállamisággal kapcsolatos döntéseit, bejegyzésében az igazságügyi miniszter azt is megjegyzi:",2,33,159,Index
"A három nyelven – magyarul, angolul és németül – közzétett posztot Varga Judit egy ismert Wass Albert-idézettel zárja: ",3,33,119,Index
"Levélben tájékoztatta Orbán Viktor miniszterelnök Angela Merkel német kancellárt, Ursula von der Leyent, az Európai Bizottság elnökét és Charles Michelt, az Európai Tanács elnökét arról, hogy a magyar kormány megvétózza az EU hétéves költségvetésével és a helyreállítási alappal kapcsolatos jogalkotást – közölte az MTI-vel Havasi Bertalan, a miniszterelnök sajtófőnöke hétfő délután.",1,34,384,Index
"
                          Havasi Bertalan emlékeztetett: Orbán Viktor már korábban is felhívta a figyelmet arra, veszélyezteti a tagállamok közötti bizalmat, emellett Magyarország érdekeit, ha a következő hétéves költségvetést, illetve a rendkívüli helyreállítási csomagot olyan feltételekhez kötnék, amelyek pontosan nem határozzák meg, hogy mi a vélt jogsértés, és önkényesen vezethetnek politikai alapú költségvetési szankcióhoz kettős mérce alkalmazásával. Magyarország számára alapvetőek a közös értékek, beleértve a jogállamiságot, ezek érvényesülését és alkalmazását a magyar embereknek kell megítélniük, akik erre ugyanúgy képesek, mint bármely más európai nép.
                        ",2,34,695,Index
"Ha Magyarország megvétózza a 2021–27-es uniós költségvetést, abból válság lesz – értesüléseink szerint ezzel szembesítette most a Brüsszelben tárgyaló magyar tárgyalóküldöttséget egy vezető uniós illetékes. ",3,34,207,Index
