article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"A cikk során példákat hoz arra, hogy Magyarország kormánya hogyan sértette meg a jogállamiságot és a közvagyont:",3,20,112,Index,This article gives examples of how the Government of Hungary has violated the rule of law and public property:,NEUTRAL,0.025802068412303925,0.1122327595949173,0.8264788389205933,0.035486314445734024
"Soros György szerint megoldást jelenthet az általa felvázolt problémára,",4,20,72,Index,"According to George Soros, it can be a solution to the problem he has outlined,",NEUTRAL,4.1379212052561343e-4,0.005057377740740776,0.7668962478637695,0.2276325821876526
"ha közvetlenül a helyi önkormányzatok kapják meg az EU-s támogatásokat Magyarországon,",5,20,86,Index,"if the EU subsidies are received directly to local governments in Hungary,",NEUTRAL,0.0012277693022042513,0.04515983164310455,0.9503472447395325,0.003265214618295431
"mivel az önkormányzatokban még mindig működik a demokrácia, nem úgy, mint nemzeti szinten.",6,20,90,Index,"because democracy still works in local governments, unlike at national level.",NEUTRAL,3.986747833550908e-5,0.0015999211464077234,0.9977071285247803,6.531317485496402e-4
"Nincs semmilyen észszerű magyarázat arra, hogy Szlovákia számára miért lennének elfogadhatatlanok az uniós feltételek, amelyek a jogállamisághoz kötnék a támogatások lehívását. Az uniós támogatási feltételek megegyeznek a szlovák kormány programjával – mondta Ivan Korčok. A szlovák külügyminiszter így reagált arra, hogy hétfőn Magyarország és Lengyelország megvétózta az Európai Unió hosszú távú költségvetését és a koronavírus-járvány utáni helyreállítási tervet, amelyek összértéke 1,8 billió euró.",1,21,502,Index,"There is no reasonable explanation as to why the EU conditions, which would link the rule of law to call aid, would be unacceptable for Slovakia. The EU support conditions are the same as the Slovak Government's programme, said Ivan Korčok. The Slovak Foreign Minister reacted that on Monday Hungary and Poland vetoed the European Union's long-term budget and the post-coronavirus recovery plan, the total value of which was EUR 1.8 trillion.",NEUTRAL,1.7899346130434424e-4,0.02101224660873413,0.9489415287971497,0.02986725978553295
"A szlovák diplomácia irányítója úgy fogalmazott: „Fennáll a veszélye, hogy az EU kénytelen lesz ideiglenes költségvetéssel gazdálkodni, és késlekedni fog az újjáépítési alap forrásainak felhasználása. Szlovákiának alapvető érdeke, hogy ilyen impulzusok érkezzenek Európából”. Hozzátette: még mindig lát esélyt a megegyezésre.",2,21,325,Index,The leader of Slovak diplomacy said: “There is a risk that the EU will be forced to manage a temporary budget and will delay the use of funds from the Reconstruction Fund. It is in Slovakia's fundamental interest that such impulses come from Europe”. He added that he still sees a chance to reach an agreement.,NEUTRAL,0.009331331588327885,0.09052418172359467,0.8916791677474976,0.008465358056128025
"A szlovák külügyminiszter szerint a kulturális és etikai témáknak, valamint a migrációval kapcsolatos problémáknak nincs közük a jogállamiság kérdéséhez. „Nem találok semmilyen észszerű magyarázatot arra, miért lennének elfogadhatatlanok azok az uniós feltételek, amelyek a vétó tárgyát képezik” — jegyezte meg. Hozzáfűzte: ezeket a feltételeket segítségként értékeli az EU részéről a jogállamiság javítására Szlovákiában. A szlovák külügyi tárca vezetője szerint az EU az igazságszolgáltatás függetlenségét és az igazságügy hatékony védelmet várja el azoktól a tagállamoktól, amelyek európai forrásokat akarnak lehívni.",3,21,620,Index,"According to the Slovak Foreign Minister, cultural and ethical topics and migration problems have nothing to do with the rule of law. “I cannot find any reasonable explanation as to why EU conditions which are subject to veto would be unacceptable”, he noted. He added that he assesses these conditions as an help on the part of the EU to improve the rule of law in Slovakia. According to the head of the Slovak Ministry for Foreign Affairs, the EU expects the independence of the judiciary and effective protection of justice from those Member States that want to call on European funds.",NEUTRAL,8.050351170822978e-4,0.14923520386219025,0.8065102100372314,0.04344953969120979
"Mateusz Morawiecki lengyel kormányfő csütörtöki Facebook-posztjában kiállt az EU-tagság mellett, ugyanakkor újra kifejezte ellenérzését az EU jogállamiságról szóló feltételeivel kapcsolatban. ",1,22,192,Index,"In his Facebook post on Thursday, Polish Prime Minister Mateusz Morawiecki stood up for EU membership, while reiterating his opposition to the EU's conditions on the rule of law.",NEUTRAL,0.06285776942968369,0.03449142724275589,0.6428882479667664,0.2597624659538269
"„Igent mondunk az Európai Unióra, de nemet az úgynevezett jogállamiság értékelésében alkalmazandó önkényes kritériumokra” – olvasható Morawiecki bejegyzésében.",2,22,159,Index,"“We say yes to the European Union, but no to the arbitrary criteria applicable in the assessment of the so-called rule of law”, Morawiecki wrote.",NEUTRAL,0.012566563673317432,0.022937318310141563,0.9587858319282532,0.0057103452272713184
"Korábban Lengyelország és Magyarország megvétózta a következő hét évre szóló EU-s költségvetést, mert az uniós támogatásokat az Európai Parlament döntése szerint jogállamisági feltételekhez kötnék.",3,22,197,Index,"Previously, Poland and Hungary vetoed the EU budget for the next seven years because EU funds would be subject to rule of law conditions according to the European Parliament's decision.",NEUTRAL,0.04911837354302406,0.020548682659864426,0.8806290626525879,0.049703869968652725
"Az Európai Parlamentet nem érdekli az orbáni vétó, nem enged a jogállamiság ügyében. Ez derült ki azután, hogy David Sassoli EP-elnök szerdán tárgyalt a parlamenti frakcióvezetőkkel. A résztvevők közös közleményt adtak ki arról, hogy ragaszkodnak álláspontjukhoz az Európai Unió költségvetéséről, a koronavírus-járvány miatt létrehozott helyreállítási alapról és a rendszerbe épített jogállamisági feltételekről, és mindennek az elfogadására szólítják fel az Európai Tanácsot is.",1,23,479,Index,"The European Parliament does not care about the Orban veto, does not allow the rule of law. This was revealed after EP President David Sassoli negotiated with parliamentary group leaders on Wednesday. Participants issued a joint communication sticking to their position on the budget of the European Union, the recovery fund for the coronavirus epidemic and the conditions of the rule of law integrated into the system, and calling on the European Council to adopt this.",NEUTRAL,3.7101953057572246e-4,0.4910159409046173,0.5067939162254333,0.0018191926646977663
"A nyilatkozat előzménye, hogy Magyarország és Lengyelország vétóval akadályozta meg az Európai Unió következő hét évére szóló 1180 milliárd eurós költségvetésének elfogadását a koronavírus-járvány miatti 750 milliárd eurós gazdasági mentőcsomaggal együtt.",2,23,255,Index,"The statement follows that Hungary and Poland vetoed to prevent the adoption of the European Union's budget of €1180 billion for the next seven years, together with the EUR 750 billion economic rescue package due to the coronavirus epidemic.",NEUTRAL,0.0020473026670515537,0.028722302988171577,0.9610892534255981,0.008141177706420422
"A két ország azért vétózott, mert jövő évtől jogállamisági feltételekhez kötnék a kifizetéseket. Ezek megsértését az jelenti, ha az adott EU-tagország politikai vezetése",3,23,169,Index,The two countries vetoed because they would make payments subject to rule of law as of next year. Violation of this is a violation of the political leadership of an EU country,NEUTRAL,4.17957577155903e-4,0.013059127144515514,0.9844234585762024,0.0020993861835449934
"Persze a brüsszeli eurokraták sem estek a fejükre, és máris körvonalazódik, hogyan vághatnának vissza a két renitensnek. Eszerint elválasztanák egymástól a költségvetés és a jogállami mechanizmus elfogadását, így az utóbbit nélkülünk is megszavazhatják. Utóbbiról szóló jogszabályról az Európai Parlament plenáris ülése már a jövő héten dönthet, és ott elég a minősített többség, ami a két különvéleményes ország nélkül is simán megvan. Ha ez megszületik, és nélkülünk osztják le a lapokat, akkor Magyarország elég sokat veszíthet:",4,23,531,Index,"Of course, the Eurocrats in Brussels did not fall on their heads, and it is already outlining how they could fight back at the two renitents. They would therefore separate the adoption of the budget and the rule of law mechanism, so they could vote for the latter without us. The legislation on the latter can be decided by the plenary session of the European Parliament next week, and there is enough qualified majority, which is fine without the two countries having special opinions. If this happens and the cards are dealt without us, then Hungary has a lot to lose:",NEUTRAL,2.0708574083982967e-5,0.0021893170196563005,0.962763249874115,0.035026852041482925
"Ha mégsem tennék, és emiatt nem lesz új költségvetés, akkor az idei kifizetések alapján működik tovább az Európai Unió, meghosszabbítva az év végével lejáró pénzügyi ciklust. Vagyis amennyi befizetés idén érkezett kohézióra, agrártámogatásra és egyebekre, ugyanannyi jönne új költségvetés nélkül jövőre is. De – és itt van a kutya elásva – ezt a pénzt akár el is vehetnék a renitens kormányoktól, amelyek megvétózták a költségvetést és a gazdaságélénkítő csomagot. Egy ilyen politikai bosszú nyilvánvalóan a tagállamok többségének nem volna ellenére, mivel valamennyien dühösek a magyar és lengyel vétó okozta késlekedés miatt. ",5,23,628,Index,"If they do not, and because of this, there will be no new budget, the European Union will continue to operate on the basis of this year's payments, extending the financial cycle that expires at the end of the year. In other words, the amount of contributions received this year for cohesion, agricultural subsidies and so on, would be the same next year without a new budget. But — and here's the dog buried — this money could be taken away from the renitent governments that vetoed the budget and the recovery package. Obviously, such a political revenge would not be against the majority of Member States, because they are all angry about the delay caused by the Hungarian and Polish veto.",NEUTRAL,3.412886580917984e-4,0.028005866333842278,0.9631063342094421,0.00854648556560278
